,name1,name2,name3,name4,name5,name6,name7,species,article,,doi,author,data,size,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana obtusifolia,Wild tobacco genomes reveal the evolution of nicotine biosynthesis,Proc Natl Acad Sci U S A. 2017 Jun 6 114(23):6133-6138. Epub 2017 May 23.,10.1073/pnas.1700073114,Xu S et al.,2017/5/23,1500,28536194,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana paniculata,The impact of genome evolution on the allotetraploid Nicotiana rustica - an intriguing story of enhanced alkaloid production,"BMC Genomics 2018 Nov 29, 19(1): 855",10.1186/s12864-018-5241-5,Sierro N et al.,2018/11/29,3260,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana rustica,The impact of genome evolution on the allotetraploid Nicotiana rustica - an intriguing story of enhanced alkaloid production,"BMC Genomics 2018 Nov 29, 19(1): 855",10.1186/s12864-018-5241-5,Sierro N et al.,2018/11/29,4990,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana sylvestris,Reference genomes and transcriptomes of Nicotiana sylvestris and Nicotiana tomentosiformis,Genome Biol. 2013 Jun 17 14(6):R60.,10.1186/gb-2013-14-6-r60,Sierro et al.,2013/6/17,2636,23773524,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana tabacum,The tobacco genome sequence and its comparison with those of tomato and potato,Nat Commun. 2014 May 8 5:3833.,10.1038/ncomms4833,Sierro et al.,2014/5/8,4500,24807620,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana tomentosiformis,Reference genomes and transcriptomes of Nicotiana sylvestris and Nicotiana tomentosiformis,Genome Biol. 2013 Jun 17 14(6):R60.,10.1186/gb-2013-14-6-r60,Sierro et al.,2013/6/17,2682,23773524,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Nicotiana undulata,The impact of genome evolution on the allotetraploid Nicotiana rustica - an intriguing story of enhanced alkaloid production,"BMC Genomics 2018 Nov 29, 19(1): 855",10.1186/s12864-018-5241-5,Sierro N et al.,2018/11/29,2180,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Petunia axillaris,Insight into the evolution of the Solanaceae from the parental genomes of Petunia hybrida,Nature Plants 2: 16074 (2016),10.1038/nplants.2016.74,Bombarely A et al.,2016/5/27,1400,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Petunia inflata,Insight into the evolution of the Solanaceae from the parental genomes of Petunia hybrida,Nature Plants 2: 16074 (2016),10.1038/nplants.2016.74,Bombarely A et al.,2016/5/27,1400,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum aethiopicum,"Draft genome sequence of Solanum aethiopicum provides insights into disease resistance, drought tolerance, and the evolution of the genome","Gigascience. 2019 Oct 1, 8(10)",10.1093/gigascience/giz115,Song B et al.,2019/10/1,1170,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum chacoense,"Genome sequence of M6, a diploid inbred clone of the high glycoalkaloid-producing tuber-bearing potato species Solanum chacoense, reveals residual heterozygosity",Plant J. 2018 May 94(3):562-570. Epub 2018 Mar 22.,10.1111/tpj.13857,Leisner CP et al.,2018/2/5,882,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum chilense,The de Novo Reference Genome and Transcriptome Assemblies of the Wild Tomato Species Solanum chilense Highlights Birth and Death of NLR Genes Between Tomato Species,"G3 (Bethesda). 2019 Oct 11, Epub ahead of print",10.1534/g3.119.400529,Stam R et al.,2019/10/11,950,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum commersonii,The Solanum commersonii genome sequence provides insights into adaptation to stress conditions and genome evolution of wild potato relatives,Plant Cell. 2015 Apr 27(4):954-68. Epub 2015 Apr 14.,10.1105/tpc.114.135954,Aversano R et al.,2015/4/14,830,25873387,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum lycopersicum,The tomato genome sequence provides insights into fleshy fruit evolution,Nature. 2012 May 30 485(7400):635-41.,10.1038/nature11119,Tomato Genome Consortium,2012/5/30,900,22660326,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum melongena,Draft Genome Sequence of Eggplant (Solanum melongena L.): the Representative Solanum Species Indigenous to the Old World,DNA Res. 2014 Dec 21(6):649-60. Epub 2014 Sep 18.,10.1093/dnares/dsu027,Hirakawa et al.,2014/9/18,1130,25233906,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum melongena,A chromosome-anchored eggplant genome sequence reveals key events in Solanaceae evolution,"Sci Rep. 2019 Aug 13, 9(1): 11769",10.1038/s41598-019-47985-w,Barchi L et al.,2019/8/13,1130,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum melongena,A high-quality chromosome-level genome assembly reveals genetics for important traits in eggplant,"Hortic Res. 7, 153 (2020)",10.1038/s41438-020-00391-0,Wei Q et al.,2020/9/21,1130,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum pennellii,The genome of the stress-tolerant wild tomato species Solanum pennellii,Nat Genet. 2014 Sep 46(9):1034-8. Epub 2014 Jul 27.,10.1038/ng.3046,Bolger A et al.,2014/7/27,1200,25064008,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum pennellii,De Novo Assembly of a New Solanum pennellii Accession Using Nanopore Sequencing,"Plant Cell. 2017 Oct, 29(10):2336-2348",10.1105/tpc.17.00521,Schmidt MH et al.,2017/10/12,1200,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum phureja,Genome sequence and analysis of the tuber crop potato,Nature. 2011 Jul 10 475(7355):189-95.,10.1038/nature10158,Xu et al.,2011/7/10,844,21743474,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum phureja,Construction of a chromosome-scale long-read reference genome assembly for potato,"Gigascience. 2020 Sep 23, 9(9): giaa100",10.1093/gigascience/giaa100,Pham GM et al.,2020/9/23,844,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum pimpinellifolium,The tomato genome sequence provides insights into fleshy fruit evolution,Nature. 2012 May 30 485(7400):635-41.,10.1038/nature11119,Tomato Genome Consortium,2012/5/30,739,22660326,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum pimpinellifolium,The Genome Sequence of the Wild Tomato Solanum pimpinellifolium Provides Insights Into Salinity Tolerance,"Front. Plant Sci., 04 October 2018",10.3389/fpls.2018.01402,Razali R et al.,2018/10/4,739,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum pimpinellifolium,Genome of Solanum pimpinellifolium provides insights into structural variants during tomato breeding,"Nat Commun. 11, 5817 (2020).",10.1038/s41467-020-19682-0,Wang X et al.,2020/11/16,739,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum tuberosum,"Solyntus, the New Highly Contiguous Reference Genome for Potato (Solanum tuberosum)","G3 (Bethesda). 2020 Aug 5, Online ahead of print.",10.1534/g3.120.401550,van Lieshout N et al.,2020/8/5,850,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Solanaceae,Solanum tuberosum,Haplotype-resolved genome analyses of a heterozygous diploid potato,"Nat Genet. 2020 Oct, 52(10): 1018-1023, Epub 2020 Sep 28.",10.1038/s41588-020-0699-x,Zhou Q et al.,2020/9/28,850,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Cuscuta australis,Large-scale gene losses underlie the genome evolution of parasitic plant Cuscuta australis,"Nat Commun. 2018 Jul 11, 9(1):2683",10.1038/s41467-018-04721-8,Sun G et al.,2018/7/11,272,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Cuscuta campestris,Footprints of parasitism in the genome of the parasitic flowering plant Cuscuta campestris,"Nat Commun. 2018 Jun 28, 9(1): 2515",10.1038/s41467-018-04344-z,Vogel A et al.,2018/6/28,580,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Cuscuta campestris,Convergent horizontal gene transfer and cross-talk of mobile nucleic acids in parasitic plants,Nat Plants. 2019 Sep 5(9):991-1001. Epub 2019 Jul 22.,10.1038/s41477-019-0458-0,Yang Z et al.,2019/7/22,580,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea batatas,Haplotype-resolved sweet potato genome traces back its hexaploidization history,Nat Plants. 2017 Sep 3(9):696-703. Epub 2017 Aug 21.,10.1038/s41477-017-0002-z,Yang J et al.,2017/8/21,2200,28827752,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea nil,Genome sequence and analysis of the Japanese morning glory Ipomoea nil,Nat Commun. 2016 Nov 8 7:13295.,10.1038/ncomms13295,Hoshino A et al.,2016/11/8,750,27824041,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea trifida,"Survey of genome sequences in a wild sweet potato, Ipomoea trifida (H. B. K.) G. Don",DNA Res. 2015 Apr 22(2):171-9. Epub 2015 Mar 24.,10.1093/dnares/dsv002,Hirakawa H et al.,2015/3/24,520,25805887,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea trifida,Genome sequences of two diploid wild relatives of cultivated sweetpotato reveal targets for genetic improvement,"Nat Commun. 2018 Nov 1, 9: 4580",10.1038/s41467-018-06983-8,Wu S et al.,2018/11/2,520,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea trifida,The wild sweetpotato (Ipomoea trifida) genome provides insights into storage root development,"BMC Plant Biol. 2019 Apr 1, 19(1): 119",10.1186/s12870-019-1708-z,Li M et al.,2019/4/1,520,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Solanales,Convolvulaceae,Ipomoea triloba,Genome sequences of two diploid wild relatives of cultivated sweetpotato reveal targets for genetic improvement,"Nat Commun. 2018 Nov 1, 9: 4580",10.1038/s41467-018-06983-8,Wu S et al.,2018/11/2,496,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Rubiaceae,Chiococca alba,Genome assembly of Chiococca alba uncovers key enzymes involved in the biosynthesis of unusual terpenoids,"DNA Res. 2020 Jul 8: dsaa013, Online ahead of print",10.1093/dnares/dsaa013,Lau KH et al.,2020/7/8,567,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Rubiaceae,Coffea arabica,Use of a draft genome of coffee (Coffea arabica) to identify SNPs associated with caffeine content,Plant Biotechnol J. 2018 Oct 16(10):1756-1766. Epub 2018 Apr 13.,10.1111/pbi.12912,Tran HTM et al.,2018/3/6,1300,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Rubiaceae,Coffea arabica,A single polyploidization event at the origin of the tetraploid genome of Coffea arabica is responsible for the extremely low genetic variation in wild and cultivated germplasm,"Sci Rep. 2020 Mar 13, 10(1): 4642",10.1038/s41598-020-61216-7,Scalabrin S et al.,2020/3/13,1300,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Rubiaceae,Coffea canephora,The coffee genome provides insight into the convergent evolution of caffeine biosynthesis,Science. 2014 Sep 5 345(6201):1181-4. Epub 2014 Sep 4.,10.1126/science.1255274,Denoeud et al.,2014/9/4,710,25190796,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Rubiaceae,Gardenia jasminoides,Tandem gene duplications drive divergent evolution of caffeine and crocin biosynthetic pathways in plants,"BMC Biol. 18, 63 (2020)",10.1186/s12915-020-00795-3,Xu Z et al.,2020/6/18,550,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Gelsemiaceae,Gelsemium elegans,Whole-genome sequencing and analysis of the Chinese herbal plant Gelsemium elegans,"Acta Pharm Sin B. 2019, Epub ahead of print",10.1016/j.apsb.2019.08.004,Liu Y et al.,2019/8/16,338,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Gelsemiaceae,Gelsemium sempervirens,Gene Discovery in Gelsemium Highlights Conserved Gene Clusters in Monoterpene Indole Alkaloid Biosynthesis,Chembiochem. 2019 Jan 2 20(1):83-87. Epub 2018 Nov 13.,10.1002/cbic.201800592,Franke J et al.,2018/10/9,312,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Apocynaceae,Asclepias syriaca,"A draft genome and transcriptome of common milkweed (Asclepias syriaca) as resources for evolutionary, ecological, and molecular studies in milkweeds and Apocynaceae",PeerJ 7: e7649,10.7717/peerj.7649,Weitemier K et al.,2019/9/20,420,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Apocynaceae,Calotropis gigantea,"Genome Assembly and Annotation of the Medicinal Plant Calotropis gigantea, a Producer of Anti-Cancer and Anti-Malarial Cardenolides",G3 (Bethesda). 2018 Feb 2 8(2):385-391.,10.1534/g3.117.300331,Hoopes GM et al.,2017/12/12,225,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Apocynaceae,Catharanthus roseus,Genome-guided investigation of plant natural product biosynthesis,Plant J. 2015 May 82(4):680-92. Epub 2015 Apr 11.,10.1111/tpj.12827,Kellner F et al.,2015/4/11,738,25759247,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Gentianales,Apocynaceae,Rhazya stricta,The nuclear genome of Rhazya stricta and the evolution of alkaloid diversity in a medically relevant clade of Apocynaceae,Sci Rep. 2016 Sep 22 6:33782.,10.1038/srep33782,Sabir JS et al.,2016/9/22,274,27653669,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Garryales,Eucommiaceae,Eucommia ulmoides,The hardy rubber tree genome provides insights into the evolution of polyisoprene biosynthesis,Mol Plant. 2018 Mar 5 11(3):429-442. Epub 2017 Dec 9.,10.1016/j.molp.2017.11.014,Wuyun TN et al.,2017/12/8,1200,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Lamiids,Garryales,Eucommiaceae,Eucommia ulmoides,High-quality de novo assembly of the Eucommia ulmoides haploid genome provides new insights into evolution and rubber biosynthesis,"Hortic Res. 7, 183 (2020).",10.1038/s41438-020-00406-w,Li Y et al.,2020/11/1,1200,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Artemisia annua,The Genome of Artemisia annua Provides Insight into the Evolution of Asteraceae Family and Artemisinin Biosynthesis,Mol Plant. 2018 Jun 4 11(6):776-788. Epub 2018 Apr 24.,10.1016/j.molp.2018.03.015,Shen Q et al.,2018/4/20,1740,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Chrysanthemum nankingense,The Chrysanthemum nankingense Genome Provides Insights into the Evolution and Diversification of Chrysanthemum Flowers and Medicinal Traits,"Mol Plant. 2018 Dec 3, Epub Oct 18",10.1016/j.molp.2018.10.003,Song C et al.,2018/10/18,3100,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Chrysanthemum seticuspe,"De novo whole-genome assembly in Chrysanthemum seticuspe, a model species of Chrysanthemums, and its application to genetic and gene discovery analysis","DNA Res. 2019 Jun 1, 26(3): 195-203",10.1093/dnares/dsy048,Hirakawa H et al.,2019/1/27,3060,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Conyza canadensis,De novo genome assembly of the economically-important weed Conyza canadensis using integrated data from multiple sequencing platforms,Plant Physiol. 2014 Nov 166(3):1241-54. Epub 2014 Sep 10.,10.1104/pp.114.247668,Peng et al.,2014/9/10,335,25209985,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Cynara cardunculus,The genome sequence of the outbreeding globe artichoke constructed de novo incorporating a phase-aware low-pass sequencing strategy of F1 progeny,Sci Rep. 2016 Jan 20 6:19427.,10.1038/srep19427,Scaglione D et al.,2016/1/20,1084,26786968,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Erigeron breviscapus,Hybrid de novo genome assembly of the Chinese herbal fleabane Erigeron breviscapus,Gigascience. 2017 Jun 1 6(6):1-7.,10.1093/gigascience/gix028,Yang J et al.,2017/4/18,1200,28431028,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Erigeron breviscapus,High quality genome of Erigeron breviscapus provides a reference for herbal plants in Asteraceae,"Mol Ecol Resour. 2020 Sep 28, Online ahead of print",10.1111/1755-0998.13257,He S et al.,2020/9/28,1200,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Helianthus annuus,"The sunflower genome provides insights into oil metabolism, flowering and Asterid evolution",Nature. 2017 Jun 1 546(7656):148-152. Epub 2017 May 22.,10.1038/nature22380,Badouin H et al.,2017/5/22,3600,28538728,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Lactuca sativa,Genome assembly with in vitro proximity ligation data and whole-genome triplication in lettuce,Nat Commun. 2017 Apr 12 8:14953.,10.1038/ncomms14953,Reyes-Chin-Wo S et al.,2017/4/12,2500,28401891,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Mikania micrantha,Mikania micrantha genome provides insights into the molecular mechanism of rapid growth,"Nat Commun. 2020 Jan 17, 11(1): 340",10.1038/s41467-019-13926-4,Liu B et al.,2020/1/17,1860,,
Angiospermae,Mesangiosperms,Eudicotyledoneae,Superasterids,Asterids,Campanulids,Asterales,Asteraceae,Tanacetum cinerariifolium,"Draft genome of Tanacetum cinerariifolium, the natural source of mosquito coil","Sci Rep. 2019 Dec 3, 9(1): 18249",10.1038/s41598-019-54815-6,Yamashiro T et al.,2019/12/3,7100,,
